arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_1_b_4_8_f6_BERTimbau_large;22/05/2021 20:57;0:59:25;0.9870766488413547;1120;1095;27;2
