arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_3_b_4_8_f7_BERTmultilingual_base;24/05/2021 00:17;1:32:27;0.5;0;1122;0;1122
