arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_2_lr_3_b_4_8_f4_BERTimbau_large;20/05/2021 04:08;0:39:50;0.9625668449197861;1116;1044;78;6
