arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_2_b_4_8_f10_BERTmultilingual_base;22/05/2021 02:41;1:02:35;0.9910873440285205;1112;1112;10;10
