arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_2_b_4_8_f7_BERTimbau_large;24/05/2021 17:39;0:58:37;0.9879679144385026;1110;1107;15;12
