arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_4_b_4_8_f6_BERTimbau_base;17/05/2021 01:14;0:30:45;0.9861853832442068;1118;1095;27;4
