arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_2_lr_1_b_4_8_f1_BERTimbau_base;08/05/2021 14:48;0:15:47;0.9875222816399287;1120;1096;26;2
