arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_3_lr_2_b_4_8_f9_BERTimbau_base;12/05/2021 19:58;0:24:23;0.9879679144385026;1122;1095;27;0
