arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_3_lr_5_b_4_8_f1_BERTmultilingual_base;18/05/2021 17:12;1:09:27;0.5;0;1122;0;1122
