arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_3_lr_4_b_4_8_f4_BERTimbau_base;13/05/2021 18:22;0:33:07;0.9786096256684492;1111;1085;37;11
