arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_2_lr_5_b_4_8_f3_BERTimbau_large;21/05/2021 12:54;0:40:43;0.5;1122;0;1122;0
