arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_2_lr_3_b_4_8_f5_BERTmultilingual_base;10/05/2021 19:02;0:40:27;0.5;1122;0;1122;0
