arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_4_b_4_8_f10_BERTimbau_base;17/05/2021 23:41;0:30:15;0.9897504456327986;1114;1107;15;8
