arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_3_lr_2_b_4_8_f7_BERTimbau_large;20/05/2021 02:06;0:44:01;0.9861853832442068;1121;1092;30;1
