arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoMoodle_v1_C_SB_KF_E_4_lr_2_b_4_8_f8_BERTimbau_large;24/05/2021 18:39;0:59:13;0.9879679144385026;1105;1112;10;17
