arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_2_lr_1_b_4_8_f5_BERTimbau_large;13/05/2021 16:35;0:18:09;0.9698795180722891;493;473;25;5
