arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_4_lr_1_b_4_8_f1_BERTimbau_large;19/05/2021 16:01;0:55:09;0.9789156626506024;491;484;14;7
