arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_2_lr_3_b_4_8_f3_BERTimbau_base;07/05/2021 22:33;0:12:05;0.964859437751004;490;471;27;8
