arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_4_lr_2_b_4_8_f4_BERTimbau_base;10/05/2021 13:43;0:24:07;0.9688755020080321;491;474;24;7
