arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_3_lr_4_b_4_8_f3_BERTimbau_base;09/05/2021 12:42;0:12:05;0.9708835341365462;489;478;20;9
