arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_4_lr_1_b_4_8_f7_BERTimbau_base;09/05/2021 18:53;0:16:00;0.9708835341365462;491;476;22;7
