arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_3_lr_2_b_4_8_f6_BERTimbau_base;08/05/2021 19:01;0:11:40;0.9678714859437751;498;466;32;0
