arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_3_lr_2_b_4_8_f6_BERTimbau_large;16/05/2021 18:59;0:41:49;0.9327309236947792;494;435;63;4
