arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_3_lr_3_b_4_8_f7_BERTmultilingual_base;09/05/2021 21:08;0:12:35;0.9748995983935743;494;477;21;4
