arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_4_lr_3_b_4_8_f5_BERTimbau_base;10/05/2021 18:32;0:25:48;0.9748995983935743;486;485;13;12
