arquivo;data;tempo;acuracia;vp;vn;fp;fn
AjusteFinoCSTNews_v1_C_SB_KF_E_4_lr_1_b_4_8_f5_BERTmultilingual_base;13/05/2021 22:37;0:55:42;0.9728915662650602;498;471;27;0
