arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_mean_ssw_BERTmultilingual_base;11/06/2021 11:02;1:32:30;4960;0.5727822580645161;2841;0.571975806451613;2837;0.56875;2821
