arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_max_ssb_BERTmultilingual_base;12/06/2021 18:18;11:14:43;4960;0.5294354838709677;2626;0.558266129032258;2769;0.5580645161290323;2768
