arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_mean_ssb_BERTmultilingual_base;11/06/2021 19:27;8:25:21;4960;0.5443548387096774;2700;0.5334677419354839;2646;0.535483870967742;2656
