arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_max_ssw_BERTimbau_base;10/06/2021 17:43;1:19:05;4980;0.5849397590361446;2913;0.5957831325301205;2967;0.5913654618473896;2945
