arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_mean_tap_BERTmultilingual_base;11/06/2021 09:29;1:29:25;4960;0.5838709677419355;2896;0.5828629032258065;2891;0.583266129032258;2893
