arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_mean_ssw_BERTimbau_base;10/06/2021 00:44;1:30:12;4980;0.6038152610441767;3007;0.621285140562249;3094;0.6144578313253012;3060
