arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_max_tap_BERTimbau_base;10/06/2021 16:24;1:18:06;4980;0.6014056224899599;2995;0.6098393574297188;3037;0.6092369477911647;3034
