arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaCSTNews_v1_pretreinado_mean_tap_BERTimbau_base;09/06/2021 23:13;1:24:36;4980;0.6277108433734939;3126;0.6417670682730924;3196;0.6321285140562249;3148
