arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_max_tap_BERTimbau_base;11/06/2021 20:14;1:11:03;11220;0.7872549019607843;8833;0.6987522281639929;7840;0.6908199643493761;7751
