arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_max_ssw_BERTmultilingual_base;12/06/2021 20:34;1:33:55;11200;0.5859821428571429;6563;0.550625;6167;0.589375;6601
