arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_max_tap_BERTimbau_large;14/06/2021 23:55;5:07:50;11220;0.7455436720142602;8365;0.6661319073083779;7474;0.6833333333333333;7667
