arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_mean_ssb_BERTmultilingual_base;12/06/2021 17:28;10:12:13;11200;0.5780357142857143;6474;0.6499107142857142;7279;0.6807142857142857;7624
