arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_mean_ssw_BERTimbau_base;11/06/2021 03:52;1:43:29;11220;0.6750445632798574;7574;0.7093582887700535;7959;0.7072192513368984;7935
