arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_mean_tap_BERTimbau_large;11/06/2021 05:35;5:01:07;11220;0.7440285204991087;8348;0.7875222816399287;8836;0.7946524064171123;8916
