arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_mean_ssb_BERTimbau_base;11/06/2021 17:55;9:45:17;11220;0.6138146167557932;6887;0.6915329768270945;7759;0.6977718360071301;7829
