arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_max_tap_BERTmultilingual_base;12/06/2021 19:00;1:32:14;11200;0.6232142857142857;6980;0.5824107142857143;6523;0.6144642857142857;6882
