arquivo;data;tempo;conta;ccos;contaccos;ceuc;contaceuc;cman;contacman
MedicaoCoerenciaMoodle_v1_pretreinado_mean_ssb_BERTimbau_large;15/06/2021 01:39;17:21:06;11220;0.5306595365418895;5954;0.6292335115864528;7060;0.6638146167557932;7448
